x-axis,1,3;;x-axis;1.00000;3.00000
second,Volt,Volt;;second;Volt;Volt
+3.9989000E+00,+30.6534E-03,+51.2565E-03;;3.99890;0.03065;0.05126
+3.9990000E+00,+30.6534E-03,+11.0555E-03;;3.99900;0.03065;0.01106
+3.9991000E+00,+30.6534E-03,+11.0555E-03;;3.99910;0.03065;0.01106
+3.9992000E+00,+70.8544E-03,+11.0555E-03;;3.99920;0.07085;0.01106
+3.9993000E+00,+70.8544E-03,+11.0555E-03;;3.99930;0.07085;0.01106
+3.9994000E+00,+30.6534E-03,+51.2565E-03;;3.99940;0.03065;0.05126
+3.9995000E+00,+70.8544E-03,+11.0555E-03;;3.99950;0.07085;0.01106
+3.9996000E+00,+111.0554E-03,+11.0555E-03;;3.99960;0.11106;0.01106
+3.9997000E+00,+70.8544E-03,+51.2565E-03;;3.99970;0.07085;0.05126
+3.9998000E+00,-9.5476E-03,+11.0555E-03;;3.99980;-0.00955;0.01106
+3.9999000E+00,-9.5476E-03,+11.0555E-03;;3.99990;-0.00955;0.01106
+4.0000000E+00,+30.6534E-03,+51.2565E-03;;4.00000;0.03065;0.05126
+4.0001000E+00,+70.8544E-03,+51.2565E-03;;4.00010;0.07085;0.05126
+4.0002000E+00,+111.0554E-03,+51.2565E-03;;4.00020;0.11106;0.05126
+4.0003000E+00,+111.0554E-03,+51.2565E-03;;4.00030;0.11106;0.05126
+4.0004000E+00,+30.6534E-03,+51.2565E-03;;4.00040;0.03065;0.05126
+4.0005000E+00,+30.6534E-03,+51.2565E-03;;4.00050;0.03065;0.05126
+4.0006000E+00,+70.8544E-03,+11.0555E-03;;4.00060;0.07085;0.01106
+4.0007000E+00,+30.6534E-03,+51.2565E-03;;4.00070;0.03065;0.05126
+4.0008000E+00,+30.6534E-03,+131.6585E-03;;4.00080;0.03065;0.13166
+4.0009000E+00,+70.8544E-03,+91.4575E-03;;4.00090;0.07085;0.09146
+4.0010000E+00,+70.8544E-03,+11.0555E-03;;4.00100;0.07085;0.01106
+4.0011000E+00,+30.6534E-03,+11.0555E-03;;4.00110;0.03065;0.01106
+4.0012000E+00,+30.6534E-03,+51.2565E-03;;4.00120;0.03065;0.05126
+4.0013000E+00,+30.6534E-03,+51.2565E-03;;4.00130;0.03065;0.05126
+4.0014000E+00,+30.6534E-03,-29.1455E-03;;4.00140;0.03065;-0.02915
+4.0015000E+00,+30.6534E-03,+11.0555E-03;;4.00150;0.03065;0.01106
+4.0016000E+00,+30.6534E-03,+91.4575E-03;;4.00160;0.03065;0.09146
+4.0017000E+00,-9.5476E-03,+51.2565E-03;;4.00170;-0.00955;0.05126
+4.0018000E+00,-9.5476E-03,+11.0555E-03;;4.00180;-0.00955;0.01106
+4.0019000E+00,+30.6534E-03,+11.0555E-03;;4.00190;0.03065;0.01106
+4.0020000E+00,+30.6534E-03,+11.0555E-03;;4.00200;0.03065;0.01106
+4.0021000E+00,-9.5476E-03,+11.0555E-03;;4.00210;-0.00955;0.01106
+4.0022000E+00,-9.5476E-03,+11.0555E-03;;4.00220;-0.00955;0.01106
+4.0023000E+00,+30.6534E-03,-29.1455E-03;;4.00230;0.03065;-0.02915
+4.0024000E+00,+30.6534E-03,-29.1455E-03;;4.00240;0.03065;-0.02915
+4.0025000E+00,+70.8544E-03,+11.0555E-03;;4.00250;0.07085;0.01106
+4.0026000E+00,+70.8544E-03,+11.0555E-03;;4.00260;0.07085;0.01106
+4.0027000E+00,+30.6534E-03,+11.0555E-03;;4.00270;0.03065;0.01106
+4.0028000E+00,-9.5476E-03,+11.0555E-03;;4.00280;-0.00955;0.01106
+4.0029000E+00,-9.5476E-03,+51.2565E-03;;4.00290;-0.00955;0.05126
+4.0030000E+00,+30.6534E-03,+51.2565E-03;;4.00300;0.03065;0.05126
+4.0031000E+00,+1.6788947E+00,+11.0555E-03;;4.00310;1.67889;0.01106
+4.0032000E+00,+3.3673368E+00,+11.0555E-03;;4.00320;3.36734;0.01106
+4.0033000E+00,+3.3673368E+00,+51.2565E-03;;4.00330;3.36734;0.05126
+4.0034000E+00,+3.3271358E+00,+51.2565E-03;;4.00340;3.32714;0.05126
+4.0035000E+00,+3.3271358E+00,+11.0555E-03;;4.00350;3.32714;0.01106
+4.0036000E+00,+3.3271358E+00,+11.0555E-03;;4.00360;3.32714;0.01106
+4.0037000E+00,+3.2869348E+00,-29.1455E-03;;4.00370;3.28693;-0.02915
+4.0038000E+00,+3.2467338E+00,+11.0555E-03;;4.00380;3.24673;0.01106
+4.0039000E+00,+3.2869348E+00,+51.2565E-03;;4.00390;3.28693;0.05126
+4.0040000E+00,+3.3271358E+00,+11.0555E-03;;4.00400;3.32714;0.01106
+4.0041000E+00,+3.3673368E+00,+11.0555E-03;;4.00410;3.36734;0.01106
+4.0042000E+00,+3.3673368E+00,+51.2565E-03;;4.00420;3.36734;0.05126
+4.0043000E+00,+3.2869348E+00,+51.2565E-03;;4.00430;3.28693;0.05126
+4.0044000E+00,+3.2869348E+00,+11.0555E-03;;4.00440;3.28693;0.01106
+4.0045000E+00,+3.3271358E+00,+11.0555E-03;;4.00450;3.32714;0.01106
+4.0046000E+00,+3.3271358E+00,+11.0555E-03;;4.00460;3.32714;0.01106
+4.0047000E+00,+3.2869348E+00,+51.2565E-03;;4.00470;3.28693;0.05126
+4.0048000E+00,+3.2467338E+00,+51.2565E-03;;4.00480;3.24673;0.05126
+4.0049000E+00,+3.2869348E+00,+51.2565E-03;;4.00490;3.28693;0.05126
+4.0050000E+00,+3.3271358E+00,+51.2565E-03;;4.00500;3.32714;0.05126
+4.0051000E+00,+3.2869348E+00,+11.0555E-03;;4.00510;3.28693;0.01106
+4.0052000E+00,+3.2467338E+00,+11.0555E-03;;4.00520;3.24673;0.01106
+4.0053000E+00,+3.2869348E+00,+11.0555E-03;;4.00530;3.28693;0.01106
+4.0054000E+00,+3.3271358E+00,+11.0555E-03;;4.00540;3.32714;0.01106
+4.0055000E+00,+3.3673368E+00,+11.0555E-03;;4.00550;3.36734;0.01106
+4.0056000E+00,+3.3673368E+00,+11.0555E-03;;4.00560;3.36734;0.01106
+4.0057000E+00,+3.3271358E+00,+1.6994979E+00;;4.00570;3.32714;1.69950
+4.0058000E+00,+3.2869348E+00,+3.3477389E+00;;4.00580;3.28693;3.34774
+4.0059000E+00,+3.2869348E+00,+3.3477389E+00;;4.00590;3.28693;3.34774
+4.0060000E+00,+3.3271358E+00,+3.3477389E+00;;4.00600;3.32714;3.34774
+4.0061000E+00,+3.3271358E+00,+3.3075379E+00;;4.00610;3.32714;3.30754
+4.0062000E+00,+3.3271358E+00,+3.3075379E+00;;4.00620;3.32714;3.30754
+4.0063000E+00,+3.3271358E+00,+3.3075379E+00;;4.00630;3.32714;3.30754
+4.0064000E+00,+3.2869348E+00,+3.3075379E+00;;4.00640;3.28693;3.30754
+4.0065000E+00,+3.2467338E+00,+3.2673369E+00;;4.00650;3.24673;3.26734
+4.0066000E+00,+3.2869348E+00,+3.2673369E+00;;4.00660;3.28693;3.26734
+4.0067000E+00,+3.2869348E+00,+3.3075379E+00;;4.00670;3.28693;3.30754
+4.0068000E+00,+3.2869348E+00,+3.3075379E+00;;4.00680;3.28693;3.30754
+4.0069000E+00,+3.2869348E+00,+3.3075379E+00;;4.00690;3.28693;3.30754
+4.0070000E+00,+3.2869348E+00,+3.3075379E+00;;4.00700;3.28693;3.30754
+4.0071000E+00,+3.2869348E+00,+3.3075379E+00;;4.00710;3.28693;3.30754
+4.0072000E+00,+3.2467338E+00,+3.3075379E+00;;4.00720;3.24673;3.30754
+4.0073000E+00,+3.2467338E+00,+3.2673369E+00;;4.00730;3.24673;3.26734
+4.0074000E+00,+3.2869348E+00,+3.2673369E+00;;4.00740;3.28693;3.26734
+4.0075000E+00,+3.3271358E+00,+3.3075379E+00;;4.00750;3.32714;3.30754
+4.0076000E+00,+3.3271358E+00,+3.3075379E+00;;4.00760;3.32714;3.30754
+4.0077000E+00,+3.3271358E+00,+3.3075379E+00;;4.00770;3.32714;3.30754
+4.0078000E+00,+3.3271358E+00,+3.2271359E+00;;4.00780;3.32714;3.22714
+4.0079000E+00,+3.3271358E+00,+3.1869349E+00;;4.00790;3.32714;3.18693
+4.0080000E+00,+3.2869348E+00,+3.2673369E+00;;4.00800;3.28693;3.26734
+4.0081000E+00,+3.3271358E+00,+3.2673369E+00;;4.00810;3.32714;3.26734
+4.0082000E+00,+3.3673368E+00,+3.2673369E+00;;4.00820;3.36734;3.26734
+4.0083000E+00,+3.3271358E+00,+3.3075379E+00;;4.00830;3.32714;3.30754
+4.0084000E+00,+3.3271358E+00,+3.3075379E+00;;4.00840;3.32714;3.30754
+4.0085000E+00,+3.3673368E+00,+3.3075379E+00;;4.00850;3.36734;3.30754
+4.0086000E+00,+3.3673368E+00,+3.3075379E+00;;4.00860;3.36734;3.30754
+4.0087000E+00,+3.2869348E+00,+3.3477389E+00;;4.00870;3.28693;3.34774
+4.0088000E+00,+3.3271358E+00,+3.3075379E+00;;4.00880;3.32714;3.30754
+4.0089000E+00,+3.3673368E+00,+3.2673369E+00;;4.00890;3.36734;3.26734
+4.0090000E+00,+3.3271358E+00,+3.2673369E+00;;4.00900;3.32714;3.26734
+4.0091000E+00,+3.3271358E+00,+3.2673369E+00;;4.00910;3.32714;3.26734
+4.0092000E+00,+3.3271358E+00,+3.3075379E+00;;4.00920;3.32714;3.30754
+4.0093000E+00,+3.3271358E+00,+3.2673369E+00;;4.00930;3.32714;3.26734
+4.0094000E+00,+3.3271358E+00,+3.2271359E+00;;4.00940;3.32714;3.22714
+4.0095000E+00,+3.3271358E+00,+3.2673369E+00;;4.00950;3.32714;3.26734
+4.0096000E+00,+3.3673368E+00,+3.3075379E+00;;4.00960;3.36734;3.30754
+4.0097000E+00,+3.3271358E+00,+3.3075379E+00;;4.00970;3.32714;3.30754
+4.0098000E+00,+3.2869348E+00,+3.3477389E+00;;4.00980;3.28693;3.34774
+4.0099000E+00,+3.3271358E+00,+3.3477389E+00;;4.00990;3.32714;3.34774
+4.0100000E+00,+3.2869348E+00,+3.2673369E+00;;4.01000;3.28693;3.26734
+4.0101000E+00,+3.2467338E+00,+3.2271359E+00;;4.01010;3.24673;3.22714
+4.0102000E+00,+3.2869348E+00,+3.2673369E+00;;4.01020;3.28693;3.26734
+4.0103000E+00,+3.2869348E+00,+3.3075379E+00;;4.01030;3.28693;3.30754
+4.0104000E+00,+3.2869348E+00,+3.3075379E+00;;4.01040;3.28693;3.30754
+4.0105000E+00,+3.3271358E+00,+3.3075379E+00;;4.01050;3.32714;3.30754
+4.0106000E+00,+3.2869348E+00,+3.2673369E+00;;4.01060;3.28693;3.26734
+4.0107000E+00,+3.2467338E+00,+3.2673369E+00;;4.01070;3.24673;3.26734
+4.0108000E+00,+3.2869348E+00,+3.3075379E+00;;4.01080;3.28693;3.30754
+4.0109000E+00,+3.3271358E+00,+3.3075379E+00;;4.01090;3.32714;3.30754
+4.0110000E+00,+3.2869348E+00,+3.2271359E+00;;4.01100;3.28693;3.22714
+4.0111000E+00,+3.2869348E+00,+3.2271359E+00;;4.01110;3.28693;3.22714
+4.0112000E+00,+3.3271358E+00,+3.2673369E+00;;4.01120;3.32714;3.26734
+4.0113000E+00,+3.2869348E+00,+3.2673369E+00;;4.01130;3.28693;3.26734
+4.0114000E+00,+3.2869348E+00,+3.2673369E+00;;4.01140;3.28693;3.26734
+4.0115000E+00,+3.2869348E+00,+3.2673369E+00;;4.01150;3.28693;3.26734
+4.0116000E+00,+3.2869348E+00,+3.3075379E+00;;4.01160;3.28693;3.30754
+4.0117000E+00,+3.2869348E+00,+3.2673369E+00;;4.01170;3.28693;3.26734
+4.0118000E+00,+3.2869348E+00,+3.2271359E+00;;4.01180;3.28693;3.22714
+4.0119000E+00,+3.3271358E+00,+3.2673369E+00;;4.01190;3.32714;3.26734
+4.0120000E+00,+3.2869348E+00,+3.3075379E+00;;4.01200;3.28693;3.30754
+4.0121000E+00,+3.2467338E+00,+3.3075379E+00;;4.01210;3.24673;3.30754
+4.0122000E+00,+3.2869348E+00,+3.3075379E+00;;4.01220;3.28693;3.30754
+4.0123000E+00,+3.3271358E+00,+3.3075379E+00;;4.01230;3.32714;3.30754
+4.0124000E+00,+3.2869348E+00,+3.3075379E+00;;4.01240;3.28693;3.30754
+4.0125000E+00,+3.2869348E+00,+3.3075379E+00;;4.01250;3.28693;3.30754
+4.0126000E+00,+3.3673368E+00,+3.3075379E+00;;4.01260;3.36734;3.30754
+4.0127000E+00,+3.3673368E+00,+3.3075379E+00;;4.01270;3.36734;3.30754
+4.0128000E+00,+3.3271358E+00,+3.2673369E+00;;4.01280;3.32714;3.26734
+4.0129000E+00,+3.2869348E+00,+3.2271359E+00;;4.01290;3.28693;3.22714
+4.0130000E+00,+3.2869348E+00,+3.2673369E+00;;4.01300;3.28693;3.26734
+4.0131000E+00,+1.6788945E+00,+3.3075379E+00;;4.01310;1.67889;3.30754
+4.0132000E+00,+30.6534E-03,+3.2673369E+00;;4.01320;0.03065;3.26734
+4.0133000E+00,+30.6534E-03,+3.2673369E+00;;4.01330;0.03065;3.26734
+4.0134000E+00,+30.6534E-03,+3.3075379E+00;;4.01340;0.03065;3.30754
+4.0135000E+00,+30.6534E-03,+3.2673369E+00;;4.01350;0.03065;3.26734
+4.0136000E+00,+30.6534E-03,+3.2673369E+00;;4.01360;0.03065;3.26734
+4.0137000E+00,-9.5476E-03,+3.3075379E+00;;4.01370;-0.00955;3.30754
+4.0138000E+00,-9.5476E-03,+3.2673369E+00;;4.01380;-0.00955;3.26734
+4.0139000E+00,+30.6534E-03,+3.2673369E+00;;4.01390;0.03065;3.26734
+4.0140000E+00,+30.6534E-03,+3.3075379E+00;;4.01400;0.03065;3.30754
+4.0141000E+00,+30.6534E-03,+3.3075379E+00;;4.01410;0.03065;3.30754
+4.0142000E+00,+30.6534E-03,+3.2673369E+00;;4.01420;0.03065;3.26734
+4.0143000E+00,+70.8544E-03,+3.2271359E+00;;4.01430;0.07085;3.22714
+4.0144000E+00,+111.0554E-03,+3.2673369E+00;;4.01440;0.11106;3.26734
+4.0145000E+00,+70.8544E-03,+3.2673369E+00;;4.01450;0.07085;3.26734
+4.0146000E+00,+30.6534E-03,+3.2673369E+00;;4.01460;0.03065;3.26734
+4.0147000E+00,+70.8544E-03,+3.2673369E+00;;4.01470;0.07085;3.26734
+4.0148000E+00,+111.0554E-03,+3.2673369E+00;;4.01480;0.11106;3.26734
+4.0149000E+00,+70.8544E-03,+3.2673369E+00;;4.01490;0.07085;3.26734
+4.0150000E+00,+30.6534E-03,+3.2673369E+00;;4.01500;0.03065;3.26734
+4.0151000E+00,-9.5476E-03,+3.3075379E+00;;4.01510;-0.00955;3.30754
+4.0152000E+00,-49.7486E-03,+3.3075379E+00;;4.01520;-0.04975;3.30754
+4.0153000E+00,-9.5476E-03,+3.3075379E+00;;4.01530;-0.00955;3.30754
+4.0154000E+00,+70.8544E-03,+3.2673369E+00;;4.01540;0.07085;3.26734
+4.0155000E+00,+70.8544E-03,+3.2673369E+00;;4.01550;0.07085;3.26734
+4.0156000E+00,+30.6534E-03,+3.3075379E+00;;4.01560;0.03065;3.30754
+4.0157000E+00,+30.6534E-03,+1.6592966E+00;;4.01570;0.03065;1.65930
+4.0158000E+00,+30.6534E-03,-29.1455E-03;;4.01580;0.03065;-0.02915
+4.0159000E+00,+30.6534E-03,-69.3465E-03;;4.01590;0.03065;-0.06935
+4.0160000E+00,+30.6534E-03,-29.1455E-03;;4.01600;0.03065;-0.02915
+4.0161000E+00,+30.6534E-03,+51.2565E-03;;4.01610;0.03065;0.05126
+4.0162000E+00,+30.6534E-03,+91.4575E-03;;4.01620;0.03065;0.09146
+4.0163000E+00,+30.6534E-03,+51.2565E-03;;4.01630;0.03065;0.05126
+4.0164000E+00,+30.6534E-03,+11.0555E-03;;4.01640;0.03065;0.01106
+4.0165000E+00,+70.8544E-03,+11.0555E-03;;4.01650;0.07085;0.01106
+4.0166000E+00,+70.8544E-03,+11.0555E-03;;4.01660;0.07085;0.01106
+4.0167000E+00,+30.6534E-03,+51.2565E-03;;4.01670;0.03065;0.05126
+4.0168000E+00,+30.6534E-03,+51.2565E-03;;4.01680;0.03065;0.05126
+4.0169000E+00,+30.6534E-03,+11.0555E-03;;4.01690;0.03065;0.01106
+4.0170000E+00,-9.5476E-03,+11.0555E-03;;4.01700;-0.00955;0.01106
+4.0171000E+00,-49.7486E-03,+51.2565E-03;;4.01710;-0.04975;0.05126
+4.0172000E+00,-9.5476E-03,+11.0555E-03;;4.01720;-0.00955;0.01106
+4.0173000E+00,+30.6534E-03,-29.1455E-03;;4.01730;0.03065;-0.02915
+4.0174000E+00,+30.6534E-03,+11.0555E-03;;4.01740;0.03065;0.01106
+4.0175000E+00,+30.6534E-03,+11.0555E-03;;4.01750;0.03065;0.01106
+4.0176000E+00,+30.6534E-03,+11.0555E-03;;4.01760;0.03065;0.01106
+4.0177000E+00,+30.6534E-03,+11.0555E-03;;4.01770;0.03065;0.01106
+4.0178000E+00,+30.6534E-03,+51.2565E-03;;4.01780;0.03065;0.05126
+4.0179000E+00,+30.6534E-03,+51.2565E-03;;4.01790;0.03065;0.05126
+4.0180000E+00,+30.6534E-03,+51.2565E-03;;4.01800;0.03065;0.05126
+4.0181000E+00,+30.6534E-03,+51.2565E-03;;4.01810;0.03065;0.05126
+4.0182000E+00,-9.5476E-03,+11.0555E-03;;4.01820;-0.00955;0.01106
+4.0183000E+00,-9.5476E-03,+51.2565E-03;;4.01830;-0.00955;0.05126
+4.0184000E+00,+30.6534E-03,+51.2565E-03;;4.01840;0.03065;0.05126
+4.0185000E+00,+30.6534E-03,+11.0555E-03;;4.01850;0.03065;0.01106
+4.0186000E+00,+30.6534E-03,+51.2565E-03;;4.01860;0.03065;0.05126
+4.0187000E+00,+30.6534E-03,+51.2565E-03;;4.01870;0.03065;0.05126
+4.0188000E+00,+30.6534E-03,+11.0555E-03;;4.01880;0.03065;0.01106
+4.0189000E+00,+30.6534E-03,+51.2565E-03;;4.01890;0.03065;0.05126
+4.0190000E+00,+30.6534E-03,+51.2565E-03;;4.01900;0.03065;0.05126
+4.0191000E+00,-9.5476E-03,+51.2565E-03;;4.01910;-0.00955;0.05126
+4.0192000E+00,-9.5476E-03,+91.4575E-03;;4.01920;-0.00955;0.09146
+4.0193000E+00,+30.6534E-03,+51.2565E-03;;4.01930;0.03065;0.05126
+4.0194000E+00,+30.6534E-03,+11.0555E-03;;4.01940;0.03065;0.01106
+4.0195000E+00,+30.6534E-03,+11.0555E-03;;4.01950;0.03065;0.01106
+4.0196000E+00,+30.6534E-03,+11.0555E-03;;4.01960;0.03065;0.01106
+4.0197000E+00,+30.6534E-03,+51.2565E-03;;4.01970;0.03065;0.05126
+4.0198000E+00,+30.6534E-03,+91.4575E-03;;4.01980;0.03065;0.09146
+4.0199000E+00,+30.6534E-03,+91.4575E-03;;4.01990;0.03065;0.09146
+4.0200000E+00,+70.8544E-03,+51.2565E-03;;4.02000;0.07085;0.05126
+4.0201000E+00,+111.0554E-03,+11.0555E-03;;4.02010;0.11106;0.01106
+4.0202000E+00,+111.0554E-03,-29.1455E-03;;4.02020;0.11106;-0.02915
+4.0203000E+00,+70.8544E-03,+11.0555E-03;;4.02030;0.07085;0.01106
+4.0204000E+00,+30.6534E-03,+51.2565E-03;;4.02040;0.03065;0.05126
+4.0205000E+00,+30.6534E-03,+11.0555E-03;;4.02050;0.03065;0.01106
+4.0206000E+00,+30.6534E-03,+11.0555E-03;;4.02060;0.03065;0.01106
+4.0207000E+00,+30.6534E-03,+11.0555E-03;;4.02070;0.03065;0.01106
+4.0208000E+00,+30.6534E-03,+11.0555E-03;;4.02080;0.03065;0.01106
+4.0209000E+00,+30.6534E-03,+51.2565E-03;;4.02090;0.03065;0.05126
+4.0210000E+00,+70.8544E-03,+51.2565E-03;;4.02100;0.07085;0.05126
+4.0211000E+00,+30.6534E-03,+11.0555E-03;;4.02110;0.03065;0.01106
+4.0212000E+00,-9.5476E-03,+11.0555E-03;;4.02120;-0.00955;0.01106
+4.0213000E+00,+30.6534E-03,+11.0555E-03;;4.02130;0.03065;0.01106
+4.0214000E+00,+70.8544E-03,+11.0555E-03;;4.02140;0.07085;0.01106
+4.0215000E+00,+70.8544E-03,-29.1455E-03;;4.02150;0.07085;-0.02915
+4.0216000E+00,+70.8544E-03,-29.1455E-03;;4.02160;0.07085;-0.02915
+4.0217000E+00,+70.8544E-03,+11.0555E-03;;4.02170;0.07085;0.01106
+4.0218000E+00,+30.6534E-03,+51.2565E-03;;4.02180;0.03065;0.05126
+4.0219000E+00,+30.6534E-03,+11.0555E-03;;4.02190;0.03065;0.01106
+4.0220000E+00,+30.6534E-03,-29.1455E-03;;4.02200;0.03065;-0.02915
+4.0221000E+00,+30.6534E-03,+11.0555E-03;;4.02210;0.03065;0.01106
+4.0222000E+00,+30.6534E-03,+11.0555E-03;;4.02220;0.03065;0.01106
+4.0223000E+00,+30.6534E-03,+11.0555E-03;;4.02230;0.03065;0.01106
+4.0224000E+00,+30.6534E-03,+11.0555E-03;;4.02240;0.03065;0.01106
+4.0225000E+00,+30.6534E-03,+11.0555E-03;;4.02250;0.03065;0.01106
+4.0226000E+00,-9.5476E-03,+11.0555E-03;;4.02260;-0.00955;0.01106
+4.0227000E+00,-9.5476E-03,+11.0555E-03;;4.02270;-0.00955;0.01106
+4.0228000E+00,+30.6534E-03,+11.0555E-03;;4.02280;0.03065;0.01106
+4.0229000E+00,+30.6534E-03,+11.0555E-03;;4.02290;0.03065;0.01106
+4.0230000E+00,+70.8544E-03,+11.0555E-03;;4.02300;0.07085;0.01106
+4.0231000E+00,+70.8544E-03,-29.1455E-03;;4.02310;0.07085;-0.02915
+4.0232000E+00,+30.6534E-03,-69.3465E-03;;4.02320;0.03065;-0.06935
+4.0233000E+00,+70.8544E-03,-29.1455E-03;;4.02330;0.07085;-0.02915
+4.0234000E+00,+111.0554E-03,+11.0555E-03;;4.02340;0.11106;0.01106
+4.0235000E+00,+70.8544E-03,+11.0555E-03;;4.02350;0.07085;0.01106
+4.0236000E+00,+30.6534E-03,+11.0555E-03;;4.02360;0.03065;0.01106
+4.0237000E+00,+30.6534E-03,+51.2565E-03;;4.02370;0.03065;0.05126
+4.0238000E+00,+30.6534E-03,+91.4575E-03;;4.02380;0.03065;0.09146
+4.0239000E+00,-9.5476E-03,+91.4575E-03;;4.02390;-0.00955;0.09146
+4.0240000E+00,+30.6534E-03,+51.2565E-03;;4.02400;0.03065;0.05126
+4.0241000E+00,+111.0554E-03,+11.0555E-03;;4.02410;0.11106;0.01106
+4.0242000E+00,+70.8544E-03,+11.0555E-03;;4.02420;0.07085;0.01106
+4.0243000E+00,+30.6534E-03,+51.2565E-03;;4.02430;0.03065;0.05126
+4.0244000E+00,+70.8544E-03,+51.2565E-03;;4.02440;0.07085;0.05126
+4.0245000E+00,+70.8544E-03,+11.0555E-03;;4.02450;0.07085;0.01106
+4.0246000E+00,+30.6534E-03,+51.2565E-03;;4.02460;0.03065;0.05126
+4.0247000E+00,+70.8544E-03,+51.2565E-03;;4.02470;0.07085;0.05126
+4.0248000E+00,+70.8544E-03,+11.0555E-03;;4.02480;0.07085;0.01106
+4.0249000E+00,+30.6534E-03,+11.0555E-03;;4.02490;0.03065;0.01106
+4.0250000E+00,+30.6534E-03,-29.1455E-03;;4.02500;0.03065;-0.02915
+4.0251000E+00,+30.6534E-03,-29.1455E-03;;4.02510;0.03065;-0.02915
+4.0252000E+00,-9.5476E-03,+11.0555E-03;;4.02520;-0.00955;0.01106
+4.0253000E+00,-9.5476E-03,+11.0555E-03;;4.02530;-0.00955;0.01106
+4.0254000E+00,+30.6534E-03,+11.0555E-03;;4.02540;0.03065;0.01106
+4.0255000E+00,+30.6534E-03,-29.1455E-03;;4.02550;0.03065;-0.02915
+4.0256000E+00,+70.8544E-03,-29.1455E-03;;4.02560;0.07085;-0.02915
+4.0257000E+00,+111.0554E-03,+51.2565E-03;;4.02570;0.11106;0.05126
+4.0258000E+00,+30.6534E-03,+51.2565E-03;;4.02580;0.03065;0.05126
+4.0259000E+00,-9.5476E-03,+51.2565E-03;;4.02590;-0.00955;0.05126
+4.0260000E+00,-9.5476E-03,+51.2565E-03;;4.02600;-0.00955;0.05126
+4.0261000E+00,-9.5476E-03,+51.2565E-03;;4.02610;-0.00955;0.05126
+4.0262000E+00,+30.6534E-03,+11.0555E-03;;4.02620;0.03065;0.01106
+4.0263000E+00,+30.6534E-03,-29.1455E-03;;4.02630;0.03065;-0.02915
+4.0264000E+00,+30.6534E-03,+11.0555E-03;;4.02640;0.03065;0.01106
+4.0265000E+00,-9.5476E-03,+51.2565E-03;;4.02650;-0.00955;0.05126
+4.0266000E+00,-9.5476E-03,+51.2565E-03;;4.02660;-0.00955;0.05126
+4.0267000E+00,+30.6534E-03,+11.0555E-03;;4.02670;0.03065;0.01106
+4.0268000E+00,+30.6534E-03,+11.0555E-03;;4.02680;0.03065;0.01106
+4.0269000E+00,+70.8544E-03,+11.0555E-03;;4.02690;0.07085;0.01106
+4.0270000E+00,+30.6534E-03,+51.2565E-03;;4.02700;0.03065;0.05126
+4.0271000E+00,-9.5476E-03,+51.2565E-03;;4.02710;-0.00955;0.05126
+4.0272000E+00,+30.6534E-03,+11.0555E-03;;4.02720;0.03065;0.01106
+4.0273000E+00,+30.6534E-03,+11.0555E-03;;4.02730;0.03065;0.01106
+4.0274000E+00,+30.6534E-03,+11.0555E-03;;4.02740;0.03065;0.01106
+4.0275000E+00,-9.5476E-03,+51.2565E-03;;4.02750;-0.00955;0.05126
+4.0276000E+00,-9.5476E-03,+51.2565E-03;;4.02760;-0.00955;0.05126
+4.0277000E+00,+70.8544E-03,-29.1455E-03;;4.02770;0.07085;-0.02915
+4.0278000E+00,+70.8544E-03,+11.0555E-03;;4.02780;0.07085;0.01106
+4.0279000E+00,+30.6534E-03,+11.0555E-03;;4.02790;0.03065;0.01106
+4.0280000E+00,+70.8544E-03,-29.1455E-03;;4.02800;0.07085;-0.02915
+4.0281000E+00,+30.6534E-03,+11.0555E-03;;4.02810;0.03065;0.01106
+4.0282000E+00,-9.5476E-03,+11.0555E-03;;4.02820;-0.00955;0.01106
+4.0283000E+00,+30.6534E-03,+11.0555E-03;;4.02830;0.03065;0.01106
+4.0284000E+00,+30.6534E-03,+11.0555E-03;;4.02840;0.03065;0.01106
+4.0285000E+00,+30.6534E-03,+51.2565E-03;;4.02850;0.03065;0.05126
+4.0286000E+00,+30.6534E-03,+91.4575E-03;;4.02860;0.03065;0.09146
+4.0287000E+00,+30.6534E-03,+91.4575E-03;;4.02870;0.03065;0.09146
+4.0288000E+00,+30.6534E-03,+91.4575E-03;;4.02880;0.03065;0.09146
+4.0289000E+00,+30.6534E-03,+11.0555E-03;;4.02890;0.03065;0.01106
+4.0290000E+00,+30.6534E-03,-29.1455E-03;;4.02900;0.03065;-0.02915
+4.0291000E+00,+70.8544E-03,+11.0555E-03;;4.02910;0.07085;0.01106
+4.0292000E+00,+70.8544E-03,+11.0555E-03;;4.02920;0.07085;0.01106
+4.0293000E+00,+70.8544E-03,+11.0555E-03;;4.02930;0.07085;0.01106
+4.0294000E+00,+70.8544E-03,+11.0555E-03;;4.02940;0.07085;0.01106
+4.0295000E+00,+30.6534E-03,-29.1455E-03;;4.02950;0.03065;-0.02915
+4.0296000E+00,+30.6534E-03,-69.3465E-03;;4.02960;0.03065;-0.06935
+4.0297000E+00,+30.6534E-03,-29.1455E-03;;4.02970;0.03065;-0.02915
+4.0298000E+00,+30.6534E-03,+51.2565E-03;;4.02980;0.03065;0.05126
+4.0299000E+00,+30.6534E-03,+91.4575E-03;;4.02990;0.03065;0.09146
