x-axis,1,3;;x-axis;1.00000;3.00000;;;;;;;;2;
second,Volt,Volt;;second;Volt;Volt;;;;;;;;;
+684.98000E-03,+15.57802E-03,+5.52776E-03;;0.68498;0.01558;0.00553;;0.0101;;0;;0;;;
+685.02000E-03,+5.52776E-03,+35.67852E-03;;0.68502;0.00553;0.03568;;-0.0302;;0;;0;;;
+685.06000E-03,+35.67852E-03,+15.57802E-03;;0.68506;0.03568;0.01558;;0.0201;;0;;0;;;
+685.10000E-03,+45.72877E-03,+5.52776E-03;;0.68510;0.04573;0.00553;;0.0402;;0;;0;;;
+685.14000E-03,+15.57802E-03,+5.52776E-03;;0.68514;0.01558;0.00553;;0.0101;;0;;0;;;
+685.18000E-03,+5.52776E-03,+65.82927E-03;;0.68518;0.00553;0.06583;;-0.0603;;0;;0;;;
+685.22000E-03,+5.52776E-03,+55.77902E-03;;0.68522;0.00553;0.05578;;-0.0503;;0;;0;;;
+685.26000E-03,-24.62299E-03,+15.57802E-03;;0.68526;-0.02462;0.01558;;-0.0402;;0;;0;;;
+685.30000E-03,-4.52249E-03,-24.62299E-03;;0.68530;-0.00452;-0.02462;;0.0201;;0;;0;;;
+685.34000E-03,+5.52776E-03,+25.62827E-03;;0.68534;0.00553;0.02563;;-0.0201;;0;;0;;;
+685.38000E-03,+5.52776E-03,+45.72877E-03;;0.68538;0.00553;0.04573;;-0.0402;;0;;0;;;
+685.42000E-03,-24.62299E-03,+15.57802E-03;;0.68542;-0.02462;0.01558;;-0.0402;;0;;0;;;
+685.46000E-03,+25.62827E-03,+35.67852E-03;;0.68546;0.02563;0.03568;;-0.0101;;0;;0;;;
+685.50000E-03,+15.57802E-03,+45.72877E-03;;0.68550;0.01558;0.04573;;-0.0302;;0;;0;;;
+685.54000E-03,+5.52776E-03,+15.57802E-03;;0.68554;0.00553;0.01558;;-0.0101;;0;;0;;;
+685.58000E-03,+5.52776E-03,-54.77374E-03;;0.68558;0.00553;-0.05477;;0.0603;;0;;0;;;
+685.62000E-03,+5.52776E-03,-14.57274E-03;;0.68562;0.00553;-0.01457;;0.0201;;0;;0;;;
+685.66000E-03,+5.52776E-03,+5.52776E-03;;0.68566;0.00553;0.00553;;0.0000;;0;;0;;;
+685.70000E-03,+35.67852E-03,+5.52776E-03;;0.68570;0.03568;0.00553;;0.0302;;0;;0;;;
+685.74000E-03,+45.72877E-03,+5.52776E-03;;0.68574;0.04573;0.00553;;0.0402;;0;;0;;;
+685.78000E-03,+15.57802E-03,+5.52776E-03;;0.68578;0.01558;0.00553;;0.0101;;0;;0;;;
+685.82000E-03,+5.52776E-03,+5.52776E-03;;0.68582;0.00553;0.00553;;0.0000;;0;;0;;;
+685.86000E-03,+5.52776E-03,+5.52776E-03;;0.68586;0.00553;0.00553;;0.0000;;0;;0;;;
+685.90000E-03,+35.67852E-03,+35.67852E-03;;0.68590;0.03568;0.03568;;0.0000;;0;;0;;;
+685.94000E-03,-14.57274E-03,+15.57802E-03;;0.68594;-0.01457;0.01558;;-0.0302;;0;;0;;;
+685.98000E-03,-4.52249E-03,-24.62299E-03;;0.68598;-0.00452;-0.02462;;0.0201;;0;;0;;;
+686.02000E-03,+5.52776E-03,-4.52249E-03;;0.68602;0.00553;-0.00452;;0.0101;;0;;0;;;
+686.06000E-03,-24.62299E-03,+5.52776E-03;;0.68606;-0.02462;0.00553;;-0.0302;;0;;0;;;
+686.10000E-03,+25.62827E-03,+5.52776E-03;;0.68610;0.02563;0.00553;;0.0201;;0;;0;;;
+686.14000E-03,+45.72877E-03,+5.52776E-03;;0.68614;0.04573;0.00553;;0.0402;;0;;0;;;
+686.18000E-03,+45.72877E-03,-24.62299E-03;;0.68618;0.04573;-0.02462;;0.0704;;0;;0;;;
+686.22000E-03,+15.57802E-03,-4.52249E-03;;0.68622;0.01558;-0.00452;;0.0201;;0;;0;;;
+686.26000E-03,+35.67852E-03,+5.52776E-03;;0.68626;0.03568;0.00553;;0.0302;;0;;0;;;
+686.30000E-03,+15.57802E-03,+5.52776E-03;;0.68630;0.01558;0.00553;;0.0101;;0;;0;;;
+686.34000E-03,+5.52776E-03,+35.67852E-03;;0.68634;0.00553;0.03568;;-0.0302;;0;;0;;;
+686.38000E-03,+35.67852E-03,+15.57802E-03;;0.68638;0.03568;0.01558;;0.0201;;0;;0;;;
+686.42000E-03,+15.57802E-03,+35.67852E-03;;0.68642;0.01558;0.03568;;-0.0201;;0;;0;;;
+686.46000E-03,-24.62299E-03,+45.72877E-03;;0.68646;-0.02462;0.04573;;-0.0704;;0;;0;;;
+686.50000E-03,-4.52249E-03,+45.72877E-03;;0.68650;-0.00452;0.04573;;-0.0503;;0;;0;;;
+686.54000E-03,-24.62299E-03,+45.72877E-03;;0.68654;-0.02462;0.04573;;-0.0704;;0;;0;;;
+686.58000E-03,-4.52249E-03,+15.57802E-03;;0.68658;-0.00452;0.01558;;-0.0201;;0;;0;;;
+686.62000E-03,+35.67852E-03,+35.67852E-03;;0.68662;0.03568;0.03568;;0.0000;;0;;0;;;
+686.66000E-03,+45.72877E-03,+15.57802E-03;;0.68666;0.04573;0.01558;;0.0302;;0;;0;;;
+686.70000E-03,+15.57802E-03,+5.52776E-03;;0.68670;0.01558;0.00553;;0.0101;;0;;0;;;
+686.74000E-03,-24.62299E-03,+35.67852E-03;;0.68674;-0.02462;0.03568;;-0.0603;;0;;0;;;
+686.78000E-03,-4.52249E-03,+15.57802E-03;;0.68678;-0.00452;0.01558;;-0.0201;;0;;0;;;
+686.82000E-03,+5.52776E-03,+5.52776E-03;;0.68682;0.00553;0.00553;;0.0000;;0;;0;;;
+686.86000E-03,+35.67852E-03,+5.52776E-03;;0.68686;0.03568;0.00553;;0.0302;;0;;0;;;
+686.90000E-03,+15.57802E-03,+5.52776E-03;;0.68690;0.01558;0.00553;;0.0101;;0;;0;;;
+686.94000E-03,+5.52776E-03,+5.52776E-03;;0.68694;0.00553;0.00553;;0.0000;;0;;0;;;
+686.98000E-03,+5.52776E-03,+5.52776E-03;;0.68698;0.00553;0.00553;;0.0000;;0;;0;;;
+687.02000E-03,+35.67852E-03,+5.52776E-03;;0.68702;0.03568;0.00553;;0.0302;;0;;0;;;
+687.06000E-03,+15.57802E-03,+5.52776E-03;;0.68706;0.01558;0.00553;;0.0101;;0;;0;;;
+687.10000E-03,+35.67852E-03,+5.52776E-03;;0.68710;0.03568;0.00553;;0.0302;;0;;0;;;
+687.14000E-03,+15.57802E-03,+5.52776E-03;;0.68714;0.01558;0.00553;;0.0101;;0;;0;;;
+687.18000E-03,+5.52776E-03,+35.67852E-03;;0.68718;0.00553;0.03568;;-0.0302;;0;;0;;;
+687.22000E-03,+5.52776E-03,+45.72877E-03;;0.68722;0.00553;0.04573;;-0.0402;;0;;0;;;
+687.26000E-03,+35.67852E-03,+15.57802E-03;;0.68726;0.03568;0.01558;;0.0201;;0;;0;;;
+687.30000E-03,+45.72877E-03,+35.67852E-03;;0.68730;0.04573;0.03568;;0.0101;;0;;0;;;
+687.34000E-03,+45.72877E-03,-14.57274E-03;;0.68734;0.04573;-0.01457;;0.0603;;0;;0;;;
+687.38000E-03,+15.57802E-03,+25.62827E-03;;0.68738;0.01558;0.02563;;-0.0101;;0;;0;;;
+687.42000E-03,+5.52776E-03,+45.72877E-03;;0.68742;0.00553;0.04573;;-0.0402;;0;;0;;;
+687.46000E-03,+5.52776E-03,+45.72877E-03;;0.68746;0.00553;0.04573;;-0.0402;;0;;0;;;
+687.50000E-03,+35.67852E-03,+15.57802E-03;;0.68750;0.03568;0.01558;;0.0201;;0;;0;;;
+687.54000E-03,+45.72877E-03,+5.52776E-03;;0.68754;0.04573;0.00553;;0.0402;;0;;0;;;
+687.58000E-03,+15.57802E-03,+35.67852E-03;;0.68758;0.01558;0.03568;;-0.0201;;0;;0;;;
+687.62000E-03,+5.52776E-03,+45.72877E-03;;0.68762;0.00553;0.04573;;-0.0402;;0;;0;;;
+687.66000E-03,+35.67852E-03,+15.57802E-03;;0.68766;0.03568;0.01558;;0.0201;;0;;0;;;
+687.70000E-03,+45.72877E-03,+5.52776E-03;;0.68770;0.04573;0.00553;;0.0402;;0;;0;;;
+687.74000E-03,+15.57802E-03,+5.52776E-03;;0.68774;0.01558;0.00553;;0.0101;;0;;0;;;
+687.78000E-03,+35.67852E-03,+5.52776E-03;;0.68778;0.03568;0.00553;;0.0302;;0;;0;;;
+687.82000E-03,+15.57802E-03,+35.67852E-03;;0.68782;0.01558;0.03568;;-0.0201;;0;;0;;;
+687.86000E-03,+5.52776E-03,+15.57802E-03;;0.68786;0.00553;0.01558;;-0.0101;;0;;0;;;
+687.90000E-03,+35.67852E-03,+5.52776E-03;;0.68790;0.03568;0.00553;;0.0302;;0;;0;;;
+687.94000E-03,+15.57802E-03,-24.62299E-03;;0.68794;0.01558;-0.02462;;0.0402;;0;;0;;;
+687.98000E-03,+35.67852E-03,+25.62827E-03;;0.68798;0.03568;0.02563;;0.0101;;0;;0;;;
+688.02000E-03,+45.72877E-03,+15.57802E-03;;0.68802;0.04573;0.01558;;0.0302;;0;;0;;;
+688.06000E-03,+15.57802E-03,+35.67852E-03;;0.68806;0.01558;0.03568;;-0.0201;;0;;0;;;
+688.10000E-03,+5.52776E-03,+15.57802E-03;;0.68810;0.00553;0.01558;;-0.0101;;0;;0;;;
+688.14000E-03,+5.52776E-03,+35.67852E-03;;0.68814;0.00553;0.03568;;-0.0302;;0;;0;;;
+688.18000E-03,+35.67852E-03,+15.57802E-03;;0.68818;0.03568;0.01558;;0.0201;;0;;0;;;
+688.22000E-03,+15.57802E-03,+5.52776E-03;;0.68822;0.01558;0.00553;;0.0101;;0;;0;;;
+688.26000E-03,+35.67852E-03,+35.67852E-03;;0.68826;0.03568;0.03568;;0.0000;;0;;0;;;
+688.30000E-03,+45.72877E-03,+15.57802E-03;;0.68830;0.04573;0.01558;;0.0302;;0;;0;;;
+688.34000E-03,+15.57802E-03,+35.67852E-03;;0.68834;0.01558;0.03568;;-0.0201;;0;;0;;;
+688.38000E-03,+35.67852E-03,+15.57802E-03;;0.68838;0.03568;0.01558;;0.0201;;0;;0;;;
+688.42000E-03,+15.57802E-03,+5.52776E-03;;0.68842;0.01558;0.00553;;0.0101;;0;;0;;;
+688.46000E-03,+35.67852E-03,+5.52776E-03;;0.68846;0.03568;0.00553;;0.0302;;0;;0;;;
+688.50000E-03,+45.72877E-03,+5.52776E-03;;0.68850;0.04573;0.00553;;0.0402;;0;;0;;;
+688.54000E-03,+15.57802E-03,+35.67852E-03;;0.68854;0.01558;0.03568;;-0.0201;;0;;0;;;
+688.58000E-03,+5.52776E-03,+15.57802E-03;;0.68858;0.00553;0.01558;;-0.0101;;0;;0;;;
+688.62000E-03,+5.52776E-03,+5.52776E-03;;0.68862;0.00553;0.00553;;0.0000;;0;;0;;;
+688.66000E-03,-24.62299E-03,+35.67852E-03;;0.68866;-0.02462;0.03568;;-0.0603;;0;;0;;;
+688.70000E-03,+25.62827E-03,+15.57802E-03;;0.68870;0.02563;0.01558;;0.0101;;0;;0;;;
+688.74000E-03,+15.57802E-03,+5.52776E-03;;0.68874;0.01558;0.00553;;0.0101;;0;;0;;;
+688.78000E-03,+5.52776E-03,+35.67852E-03;;0.68878;0.00553;0.03568;;-0.0302;;0;;0;;;
+688.82000E-03,+35.67852E-03,-14.57274E-03;;0.68882;0.03568;-0.01457;;0.0503;;0;;0;;;
+688.86000E-03,+45.72877E-03,+25.62827E-03;;0.68886;0.04573;0.02563;;0.0201;;0;;0;;;
+688.90000E-03,+15.57802E-03,+15.57802E-03;;0.68890;0.01558;0.01558;;0.0000;;0;;0;;;
+688.94000E-03,+5.52776E-03,+5.52776E-03;;0.68894;0.00553;0.00553;;0.0000;;0;;0;;;
+688.98000E-03,+5.52776E-03,-24.62299E-03;;0.68898;0.00553;-0.02462;;0.0302;;0;;0;;;
+689.02000E-03,-24.62299E-03,-4.52249E-03;;0.68902;-0.02462;-0.00452;;-0.0201;;0;;0;;;
+689.06000E-03,-4.52249E-03,+35.67852E-03;;0.68906;-0.00452;0.03568;;-0.0402;;0;;0;;;
+689.10000E-03,+5.52776E-03,+45.72877E-03;;0.68910;0.00553;0.04573;;-0.0402;;0;;0;;;
+689.14000E-03,+5.52776E-03,+45.72877E-03;;0.68914;0.00553;0.04573;;-0.0402;;0;;0;;;
+689.18000E-03,-24.62299E-03,+45.72877E-03;;0.68918;-0.02462;0.04573;;-0.0704;;0;;0;;;
+689.22000E-03,-4.52249E-03,+15.57802E-03;;0.68922;-0.00452;0.01558;;-0.0201;;0;;0;;;
+689.26000E-03,-24.62299E-03,+35.67852E-03;;0.68926;-0.02462;0.03568;;-0.0603;;0;;0;;;
+689.30000E-03,-4.52249E-03,+15.57802E-03;;0.68930;-0.00452;0.01558;;-0.0201;;0;;0;;;
+689.34000E-03,+35.67852E-03,-24.62299E-03;;0.68934;0.03568;-0.02462;;0.0603;;0;;0;;;
+689.38000E-03,+45.72877E-03,-4.52249E-03;;0.68938;0.04573;-0.00452;;0.0503;;0;;0;;;
+689.42000E-03,+45.72877E-03,+5.52776E-03;;0.68942;0.04573;0.00553;;0.0402;;0;;0;;;
+689.46000E-03,+15.57802E-03,+5.52776E-03;;0.68946;0.01558;0.00553;;0.0101;;0;;0;;;
+689.50000E-03,+5.52776E-03,+5.52776E-03;;0.68950;0.00553;0.00553;;0.0000;;0;;0;;;
+689.54000E-03,+5.52776E-03,+5.52776E-03;;0.68954;0.00553;0.00553;;0.0000;;0;;0;;;
+689.58000E-03,+5.52776E-03,+5.52776E-03;;0.68958;0.00553;0.00553;;0.0000;;0;;0;;;
+689.62000E-03,+5.52776E-03,+35.67852E-03;;0.68962;0.00553;0.03568;;-0.0302;;0;;0;;;
+689.66000E-03,+5.52776E-03,+15.57802E-03;;0.68966;0.00553;0.01558;;-0.0101;;0;;0;;;
+689.70000E-03,+5.52776E-03,+5.52776E-03;;0.68970;0.00553;0.00553;;0.0000;;0;;0;;;
+689.74000E-03,+5.52776E-03,+5.52776E-03;;0.68974;0.00553;0.00553;;0.0000;;0;;0;;;
+689.78000E-03,+35.67852E-03,+35.67852E-03;;0.68978;0.03568;0.03568;;0.0000;;0;;0;;;
+689.82000E-03,+15.57802E-03,+15.57802E-03;;0.68982;0.01558;0.01558;;0.0000;;0;;0;;;
+689.86000E-03,+5.52776E-03,-24.62299E-03;;0.68986;0.00553;-0.02462;;0.0302;;0;;0;;;
+689.90000E-03,+35.67852E-03,+25.62827E-03;;0.68990;0.03568;0.02563;;0.0101;;0;;0;;;
+689.94000E-03,+15.57802E-03,+15.57802E-03;;0.68994;0.01558;0.01558;;0.0000;;0;;0;;;
+689.98000E-03,+5.52776E-03,+35.67852E-03;;0.68998;0.00553;0.03568;;-0.0302;;0;;0;;;
+690.02000E-03,+5.52776E-03,+45.72877E-03;;0.69002;0.00553;0.04573;;-0.0402;;0;;0;;;
+690.06000E-03,+35.67852E-03,+15.57802E-03;;0.69006;0.03568;0.01558;;0.0201;;0;;0;;;
+690.10000E-03,+15.57802E-03,+5.52776E-03;;0.69010;0.01558;0.00553;;0.0101;;0;;0;;;
+690.14000E-03,+5.52776E-03,+5.52776E-03;;0.69014;0.00553;0.00553;;0.0000;;0;;0;;;
+690.18000E-03,+35.67852E-03,+5.52776E-03;;0.69018;0.03568;0.00553;;0.0302;;0;;0;;;
+690.22000E-03,+15.57802E-03,-24.62299E-03;;0.69022;0.01558;-0.02462;;0.0402;;0;;0;;;
+690.26000E-03,+2.44773880E+00,-4.52249E-03;;0.69026;2.44774;-0.00452;;2.4523;;1;;1;;;
+690.30000E-03,+3.29195989E+00,+5.52776E-03;;0.69030;3.29196;0.00553;;3.2864;;1;;0;;;
+690.34000E-03,+3.30201014E+00,+5.52776E-03;;0.69034;3.30201;0.00553;;3.2965;;1;;0;;;
+690.38000E-03,+3.30201014E+00,+5.52776E-03;;0.69038;3.30201;0.00553;;3.2965;;1;;0;;;
+690.42000E-03,+3.30201014E+00,+5.52776E-03;;0.69042;3.30201;0.00553;;3.2965;;1;;0;;;
+690.46000E-03,+3.27185939E+00,-24.62299E-03;;0.69046;3.27186;-0.02462;;3.2965;;1;;0;;;
+690.50000E-03,+3.26180914E+00,-4.52249E-03;;0.69050;3.26181;-0.00452;;3.2663;;1;;0;;;
+690.54000E-03,+3.26180914E+00,+5.52776E-03;;0.69054;3.26181;0.00553;;3.2563;;1;;0;;;
+690.58000E-03,+3.29195989E+00,+5.52776E-03;;0.69058;3.29196;0.00553;;3.2864;;1;;0;;;
+690.62000E-03,+3.30201014E+00,+5.52776E-03;;0.69062;3.30201;0.00553;;3.2965;;1;;0;;;
+690.66000E-03,+3.30201014E+00,+5.52776E-03;;0.69066;3.30201;0.00553;;3.2965;;1;;0;;;
+690.70000E-03,+3.27185939E+00,+5.52776E-03;;0.69070;3.27186;0.00553;;3.2663;;1;;0;;;
+690.74000E-03,+3.29195989E+00,-24.62299E-03;;0.69074;3.29196;-0.02462;;3.3166;;1;;0;;;
+690.78000E-03,+3.30201014E+00,-4.52249E-03;;0.69078;3.30201;-0.00452;;3.3065;;1;;0;;;
+690.82000E-03,+3.30201014E+00,+35.67852E-03;;0.69082;3.30201;0.03568;;3.2663;;1;;0;;;
+690.86000E-03,+3.27185939E+00,+15.57802E-03;;0.69086;3.27186;0.01558;;3.2563;;1;;0;;;
+690.90000E-03,+3.32211064E+00,+5.52776E-03;;0.69090;3.32211;0.00553;;3.3166;;1;;0;;;
+690.94000E-03,+3.31206039E+00,+5.52776E-03;;0.69094;3.31206;0.00553;;3.3065;;1;;0;;;
+690.98000E-03,+3.30201014E+00,+5.52776E-03;;0.69098;3.30201;0.00553;;3.2965;;1;;0;;;
+691.02000E-03,+3.30201014E+00,+35.67852E-03;;0.69102;3.30201;0.03568;;3.2663;;1;;0;;;
+691.06000E-03,+3.30201014E+00,+45.72877E-03;;0.69106;3.30201;0.04573;;3.2563;;1;;0;;;
+691.10000E-03,+3.30201014E+00,+15.57802E-03;;0.69110;3.30201;0.01558;;3.2864;;1;;0;;;
+691.14000E-03,+3.30201014E+00,+5.52776E-03;;0.69114;3.30201;0.00553;;3.2965;;1;;0;;;
+691.18000E-03,+3.30201014E+00,+5.52776E-03;;0.69118;3.30201;0.00553;;3.2965;;1;;0;;;
+691.22000E-03,+3.30201014E+00,+35.67852E-03;;0.69122;3.30201;0.03568;;3.2663;;1;;0;;;
+691.26000E-03,+3.30201014E+00,+45.72877E-03;;0.69126;3.30201;0.04573;;3.2563;;1;;0;;;
+691.30000E-03,+3.30201014E+00,+15.57802E-03;;0.69130;3.30201;0.01558;;3.2864;;1;;0;;;
+691.34000E-03,+3.30201014E+00,+2.56834181E+00;;0.69134;3.30201;2.56834;;0.7337;;0;;0;;;
+691.38000E-03,+3.30201014E+00,+3.36231165E+00;;0.69138;3.30201;3.36231;;-0.0603;;0;;0;;;
+691.42000E-03,+3.27185939E+00,+3.34221115E+00;;0.69142;3.27186;3.34221;;-0.0704;;0;;0;;;
+691.46000E-03,+3.23165838E+00,+3.31206039E+00;;0.69146;3.23166;3.31206;;-0.0804;;0;;0;;;
+691.50000E-03,+3.25175889E+00,+3.33216089E+00;;0.69150;3.25176;3.33216;;-0.0804;;0;;0;;;
+691.54000E-03,+3.29195989E+00,+3.31206039E+00;;0.69154;3.29196;3.31206;;-0.0201;;0;;0;;;
+691.58000E-03,+3.30201014E+00,+3.30201014E+00;;0.69158;3.30201;3.30201;;0.0000;;0;;0;;;
+691.62000E-03,+3.33216089E+00,+3.30201014E+00;;0.69162;3.33216;3.30201;;0.0302;;0;;0;;;
+691.66000E-03,+3.28190964E+00,+3.30201014E+00;;0.69166;3.28191;3.30201;;-0.0201;;0;;0;;;
+691.70000E-03,+3.32211064E+00,+3.27185939E+00;;0.69170;3.32211;3.27186;;0.0503;;0;;0;;;
+691.74000E-03,+3.31206039E+00,+3.26180914E+00;;0.69174;3.31206;3.26181;;0.0503;;0;;0;;;
+691.78000E-03,+3.30201014E+00,+3.29195989E+00;;0.69178;3.30201;3.29196;;0.0101;;0;;0;;;
+691.82000E-03,+3.27185939E+00,+3.30201014E+00;;0.69182;3.27186;3.30201;;-0.0302;;0;;0;;;
+691.86000E-03,+3.29195989E+00,+3.30201014E+00;;0.69186;3.29196;3.30201;;-0.0101;;0;;0;;;
+691.90000E-03,+3.27185939E+00,+3.30201014E+00;;0.69190;3.27186;3.30201;;-0.0302;;0;;0;;;
+691.94000E-03,+3.29195989E+00,+3.30201014E+00;;0.69194;3.29196;3.30201;;-0.0101;;0;;0;;;
+691.98000E-03,+3.30201014E+00,+3.27185939E+00;;0.69198;3.30201;3.27186;;0.0302;;0;;0;;;
+692.02000E-03,+3.27185939E+00,+3.29195989E+00;;0.69202;3.27186;3.29196;;-0.0201;;0;;0;;;
+692.06000E-03,+3.29195989E+00,+3.27185939E+00;;0.69206;3.29196;3.27186;;0.0201;;0;;0;;;
+692.10000E-03,+3.30201014E+00,+3.26180914E+00;;0.69210;3.30201;3.26181;;0.0402;;0;;0;;;
+692.14000E-03,+3.30201014E+00,+3.26180914E+00;;0.69214;3.30201;3.26181;;0.0402;;0;;0;;;
+692.18000E-03,+3.30201014E+00,+3.29195989E+00;;0.69218;3.30201;3.29196;;0.0101;;0;;0;;;
+692.22000E-03,+3.27185939E+00,+3.30201014E+00;;0.69222;3.27186;3.30201;;-0.0302;;0;;0;;;
+692.26000E-03,+3.29195989E+00,+3.30201014E+00;;0.69226;3.29196;3.30201;;-0.0101;;0;;0;;;
+692.30000E-03,+3.27185939E+00,+3.30201014E+00;;0.69230;3.27186;3.30201;;-0.0302;;0;;0;;;
+692.34000E-03,+3.29195989E+00,+3.30201014E+00;;0.69234;3.29196;3.30201;;-0.0101;;0;;0;;;
+692.38000E-03,+3.27185939E+00,+3.30201014E+00;;0.69238;3.27186;3.30201;;-0.0302;;0;;0;;;
+692.42000E-03,+3.29195989E+00,+3.30201014E+00;;0.69242;3.29196;3.30201;;-0.0101;;0;;0;;;
+692.46000E-03,+3.30201014E+00,+3.30201014E+00;;0.69246;3.30201;3.30201;;0.0000;;0;;0;;;
+692.50000E-03,+3.27185939E+00,+3.30201014E+00;;0.69250;3.27186;3.30201;;-0.0302;;0;;0;;;
+692.54000E-03,+3.29195989E+00,+3.30201014E+00;;0.69254;3.29196;3.30201;;-0.0101;;0;;0;;;
+692.58000E-03,+3.27185939E+00,+3.27185939E+00;;0.69258;3.27186;3.27186;;0.0000;;0;;0;;;
+692.62000E-03,+3.26180914E+00,+3.29195989E+00;;0.69262;3.26181;3.29196;;-0.0302;;0;;0;;;
+692.66000E-03,+3.26180914E+00,+3.27185939E+00;;0.69266;3.26181;3.27186;;-0.0101;;0;;0;;;
+692.70000E-03,+3.26180914E+00,+3.26180914E+00;;0.69270;3.26181;3.26181;;0.0000;;0;;0;;;
+692.74000E-03,+3.29195989E+00,+3.29195989E+00;;0.69274;3.29196;3.29196;;0.0000;;0;;0;;;
+692.78000E-03,+3.30201014E+00,+3.27185939E+00;;0.69278;3.30201;3.27186;;0.0302;;0;;0;;;
+692.82000E-03,+3.30201014E+00,+3.26180914E+00;;0.69282;3.30201;3.26181;;0.0402;;0;;0;;;
+692.86000E-03,+3.30201014E+00,+3.26180914E+00;;0.69286;3.30201;3.26181;;0.0402;;0;;0;;;
+692.90000E-03,+3.30201014E+00,+3.29195989E+00;;0.69290;3.30201;3.29196;;0.0101;;0;;0;;;
+692.94000E-03,+3.27185939E+00,+3.27185939E+00;;0.69294;3.27186;3.27186;;0.0000;;0;;0;;;
+692.98000E-03,+3.29195989E+00,+3.26180914E+00;;0.69298;3.29196;3.26181;;0.0302;;0;;0;;;
+693.02000E-03,+3.27185939E+00,+3.26180914E+00;;0.69302;3.27186;3.26181;;0.0101;;0;;0;;;
+693.06000E-03,+3.29195989E+00,+3.29195989E+00;;0.69306;3.29196;3.29196;;0.0000;;0;;0;;;
+693.10000E-03,+3.30201014E+00,+3.27185939E+00;;0.69310;3.30201;3.27186;;0.0302;;0;;0;;;
+693.14000E-03,+3.30201014E+00,+3.26180914E+00;;0.69314;3.30201;3.26181;;0.0402;;0;;0;;;
+693.18000E-03,+3.30201014E+00,+3.29195989E+00;;0.69318;3.30201;3.29196;;0.0101;;0;;0;;;
+693.22000E-03,+3.30201014E+00,+3.30201014E+00;;0.69322;3.30201;3.30201;;0.0000;;0;;0;;;
+693.26000E-03,+3.30201014E+00,+3.27185939E+00;;0.69326;3.30201;3.27186;;0.0302;;0;;0;;;
+693.30000E-03,+3.24170863E+00,+3.29195989E+00;;0.69330;3.24171;3.29196;;-0.0503;;0;;0;;;
+693.34000E-03,+3.28190964E+00,+3.30201014E+00;;0.69334;3.28191;3.30201;;-0.0201;;0;;0;;;
+693.38000E-03,+3.27185939E+00,+3.24170863E+00;;0.69338;3.27186;3.24171;;0.0302;;0;;0;;;
+693.42000E-03,+3.29195989E+00,+3.28190964E+00;;0.69342;3.29196;3.28191;;0.0101;;0;;0;;;
+693.46000E-03,+3.30201014E+00,+3.27185939E+00;;0.69346;3.30201;3.27186;;0.0302;;0;;0;;;
+693.50000E-03,+3.30201014E+00,+3.29195989E+00;;0.69350;3.30201;3.29196;;0.0101;;0;;0;;;
+693.54000E-03,+3.30201014E+00,+3.30201014E+00;;0.69354;3.30201;3.30201;;0.0000;;0;;0;;;
+693.58000E-03,+3.30201014E+00,+3.30201014E+00;;0.69358;3.30201;3.30201;;0.0000;;0;;0;;;
+693.62000E-03,+3.27185939E+00,+3.27185939E+00;;0.69362;3.27186;3.27186;;0.0000;;0;;0;;;
+693.66000E-03,+3.29195989E+00,+3.23165838E+00;;0.69366;3.29196;3.23166;;0.0603;;0;;0;;;
+693.70000E-03,+3.30201014E+00,+3.28190964E+00;;0.69370;3.30201;3.28191;;0.0201;;0;;0;;;
+693.74000E-03,+3.30201014E+00,+3.30201014E+00;;0.69374;3.30201;3.30201;;0.0000;;0;;0;;;
+693.78000E-03,+3.27185939E+00,+3.30201014E+00;;0.69378;3.27186;3.30201;;-0.0302;;0;;0;;;
+693.82000E-03,+3.26180914E+00,+3.27185939E+00;;0.69382;3.26181;3.27186;;-0.0101;;0;;0;;;
+693.86000E-03,+3.29195989E+00,+3.26180914E+00;;0.69386;3.29196;3.26181;;0.0302;;0;;0;;;
+693.90000E-03,+3.33216089E+00,+3.29195989E+00;;0.69390;3.33216;3.29196;;0.0402;;0;;0;;;
+693.94000E-03,+3.31206039E+00,+3.27185939E+00;;0.69394;3.31206;3.27186;;0.0402;;0;;0;;;
+693.98000E-03,+3.30201014E+00,+3.23165838E+00;;0.69398;3.30201;3.23166;;0.0704;;0;;0;;;
+694.02000E-03,+3.27185939E+00,+3.25175889E+00;;0.69402;3.27186;3.25176;;0.0201;;0;;0;;;
+694.06000E-03,+3.29195989E+00,+3.29195989E+00;;0.69406;3.29196;3.29196;;0.0000;;0;;0;;;
+694.10000E-03,+3.33216089E+00,+3.30201014E+00;;0.69410;3.33216;3.30201;;0.0302;;0;;0;;;
+694.14000E-03,+3.28190964E+00,+3.27185939E+00;;0.69414;3.28191;3.27186;;0.0101;;0;;0;;;
+694.18000E-03,+3.29195989E+00,+3.26180914E+00;;0.69418;3.29196;3.26181;;0.0302;;0;;0;;;
+694.22000E-03,+3.30201014E+00,+3.29195989E+00;;0.69422;3.30201;3.29196;;0.0101;;0;;0;;;
+694.26000E-03,+3.30201014E+00,+3.30201014E+00;;0.69426;3.30201;3.30201;;0.0000;;0;;0;;;
+694.30000E-03,+3.30201014E+00,+3.27185939E+00;;0.69430;3.30201;3.27186;;0.0302;;0;;0;;;
+694.34000E-03,+3.30201014E+00,+3.29195989E+00;;0.69434;3.30201;3.29196;;0.0101;;0;;0;;;
